Table: Isobaric coefficient of expansion [L]
Temperature {K} 	Pressure {kPa} 	Isobaric coefficient of expansion {1/K} 	Uncertainty {1/K} 
235	7200	0.00314	0.00017
235	7400	0.00313	0.00017
235	7600	0.00312	0.00017
235	7800	0.00311	0.00017
235	8000	0.00310	0.00017
235	8200	0.00309	0.00017
235	8400	0.00308	0.00017
235	8600	0.00308	0.00017
235	8800	0.00307	0.00017
235	9000	0.00306	0.00017
235	9200	0.00305	0.00017
235	9400	0.00304	0.00017
235	9600	0.00303	0.00016
235	9800	0.00302	0.00016
235	10000	0.00301	0.00016
236	1200	0.00352	0.00017
236	1400	0.00351	0.00017
236	1600	0.00349	0.00017
236	1800	0.00348	0.00017
236	2000	0.00347	0.00017
236	2200	0.00345	0.00017
236	2400	0.00344	0.00017
236	2600	0.00343	0.00017
236	2800	0.00342	0.00017
236	3000	0.00340	0.00017
236	3200	0.00339	0.00017
236	3400	0.00338	0.00017
236	3600	0.00337	0.00017
236	3800	0.00336	0.00017
236	4000	0.00334	0.00017
236	4200	0.00333	0.00017
236	4400	0.00332	0.00017
236	4600	0.00331	0.00017
236	4800	0.00330	0.00017
236	5000	0.00329	0.00017
236	5200	0.00327	0.00017
236	5400	0.00326	0.00017
236	5600	0.00325	0.00017
236	5800	0.00324	0.00017
236	6000	0.00323	0.00017
236	6200	0.00322	0.00017
236	6400	0.00321	0.00017
236	6600	0.00320	0.00017
236	6800	0.00319	0.00017
236	7000	0.00318	0.00017
236	7200	0.00317	0.00017
236	7400	0.00316	0.00017
236	7600	0.00315	0.00017
236	7800	0.00314	0.00017
236	8000	0.00313	0.00017
236	8200	0.00312	0.00017
236	8400	0.00311	0.00017
236	8600	0.00310	0.00017
236	8800	0.00309	0.00017
236	9000	0.00308	0.00017
236	9200	0.00307	0.00017
236	9400	0.00306	0.00017
236	9600	0.00306	0.00017
236	9800	0.00305	0.00017
236	10000	0.00304	0.00017
237	1200	0.00356	0.00017
237	1400	0.00355	0.00017
237	1600	0.00353	0.00017
237	1800	0.00352	0.00017
237	2000	0.00351	0.00017
237	2200	0.00349	0.00017
237	2400	0.00348	0.00017
237	2600	0.00347	0.00017
237	2800	0.00345	0.00017
237	3000	0.00344	0.00017
237	3200	0.00343	0.00017
237	3400	0.00341	0.00017
237	3600	0.00340	0.00017
237	3800	0.00339	0.00017
237	4000	0.00338	0.00017
237	4200	0.00337	0.00017
237	4400	0.00335	0.00017
237	4600	0.00334	0.00017
237	4800	0.00333	0.00017
237	5000	0.00332	0.00017
237	5200	0.00331	0.00017
237	5400	0.00329	0.00017
237	5600	0.00328	0.00017
237	5800	0.00327	0.00017
237	6000	0.00326	0.00017
237	6200	0.00325	0.00017
237	6400	0.00324	0.00017
237	6600	0.00323	0.00017
237	6800	0.00322	0.00017
237	7000	0.00321	0.00017
237	7200	0.00320	0.00017
237	7400	0.00319	0.00017
237	7600	0.00318	0.00017
237	7800	0.00317	0.00017
237	8000	0.00316	0.00017
237	8200	0.00315	0.00017
237	8400	0.00314	0.00017
237	8600	0.00313	0.00017
237	8800	0.00312	0.00017
237	9000	0.00311	0.00017
237	9200	0.00310	0.00017
237	9400	0.00309	0.00017
237	9600	0.00308	0.00017
237	9800	0.00307	0.00017
237	10000	0.00306	0.00017
238	1200	0.00360	0.00017
238	1400	0.00359	0.00017
238	1600	0.00358	0.00017
238	1800	0.00356	0.00017
238	2000	0.00355	0.00017
238	2200	0.00353	0.00017
238	2400	0.00352	0.00017
238	2600	0.00350	0.00017
238	2800	0.00349	0.00017
238	3000	0.00348	0.00017
238	3200	0.00346	0.00017
238	3400	0.00345	0.00017
238	3600	0.00344	0.00017
238	3800	0.00343	0.00017
238	4000	0.00341	0.00017
238	4200	0.00340	0.00017
238	4400	0.00339	0.00017
238	4600	0.00338	0.00017
238	4800	0.00336	0.00017
238	5000	0.00335	0.00017
238	5200	0.00334	0.00017
238	5400	0.00333	0.00017
238	5600	0.00332	0.00017
238	5800	0.00330	0.00017
238	6000	0.00329	0.00017
238	6200	0.00328	0.00017
238	6400	0.00327	0.00017
238	6600	0.00326	0.00017
238	6800	0.00325	0.00017
238	7000	0.00324	0.00017
238	7200	0.00323	0.00017
238	7400	0.00322	0.00017
238	7600	0.00321	0.00017
238	7800	0.00320	0.00017
238	8000	0.00319	0.00017
238	8200	0.00317	0.00017
238	8400	0.00316	0.00017
238	8600	0.00315	0.00017
238	8800	0.00314	0.00017
238	9000	0.00314	0.00017
238	9200	0.00313	0.00017
238	9400	0.00312	0.00017
238	9600	0.00311	0.00017
238	9800	0.00310	0.00017
238	10000	0.00309	0.00017
239	1200	0.00365	0.00017
239	1400	0.00363	0.00017
239	1600	0.00362	0.00017
239	1800	0.00360	0.00017
239	2000	0.00359	0.00017
239	2200	0.00357	0.00017
239	2400	0.00356	0.00017
239	2600	0.00354	0.00017
239	2800	0.00353	0.00017
239	3000	0.00352	0.00017
239	3200	0.00350	0.00017
239	3400	0.00349	0.00017
239	3600	0.00348	0.00017
239	3800	0.00346	0.00017
239	4000	0.00345	0.00017
239	4200	0.00344	0.00017
239	4400	0.00342	0.00017
239	4600	0.00341	0.00017
239	4800	0.00340	0.00017
239	5000	0.00339	0.00017
239	5200	0.00337	0.00017
239	5400	0.00336	0.00017
239	5600	0.00335	0.00017
239	5800	0.00334	0.00017
239	6000	0.00332	0.00017
239	6200	0.00331	0.00017
239	6400	0.00330	0.00017
239	6600	0.00329	0.00017
239	6800	0.00328	0.00017
239	7000	0.00327	0.00017
239	7200	0.00326	0.00017
239	7400	0.00325	0.00017
239	7600	0.00324	0.00017
239	7800	0.00322	0.00017
239	8000	0.00321	0.00017
239	8200	0.00320	0.00017
239	8400	0.00319	0.00017
239	8600	0.00318	0.00017
239	8800	0.00317	0.00017
239	9000	0.00316	0.00017
239	9200	0.00315	0.00017
239	9400	0.00314	0.00017
239	9600	0.00313	0.00017
239	9800	0.00312	0.00017
239	10000	0.00311	0.00017
240	1200	0.00369	0.00017
240	1400	0.00368	0.00017
240	1600	0.00366	0.00017
240	1800	0.00365	0.00017
240	2000	0.00363	0.00017
240	2200	0.00361	0.00017
240	2400	0.00360	0.00017
240	2600	0.00358	0.00017
240	2800	0.00357	0.00017
240	3000	0.00356	0.00017
240	3200	0.00354	0.00017
240	3400	0.00353	0.00017
240	3600	0.00351	0.00017
240	3800	0.00350	0.00017
240	4000	0.00349	0.00017
240	4200	0.00347	0.00017
240	4400	0.00346	0.00017
240	4600	0.00345	0.00017
240	4800	0.00343	0.00017
240	5000	0.00342	0.00017
240	5200	0.00341	0.00017
240	5400	0.00339	0.00017
240	5600	0.00338	0.00017
240	5800	0.00337	0.00017
240	6000	0.00336	0.00017
240	6200	0.00335	0.00017
240	6400	0.00333	0.00017
240	6600	0.00332	0.00017
240	6800	0.00331	0.00017
240	7000	0.00330	0.00017
240	7200	0.00329	0.00017
240	7400	0.00328	0.00017
240	7600	0.00327	0.00017
240	7800	0.00325	0.00017
240	8000	0.00324	0.00017
240	8200	0.00323	0.00017
240	8400	0.00322	0.00017
240	8600	0.00321	0.00017
240	8800	0.00320	0.00017
240	9000	0.00319	0.00017
240	9200	0.00318	0.00017
240	9400	0.00317	0.00017
240	9600	0.00316	0.00017
240	9800	0.00315	0.00017
240	10000	0.00314	0.00017
241	1400	0.00372	0.00017
241	1600	0.00371	0.00017
241	1800	0.00369	0.00017
241	2000	0.00367	0.00017
241	2200	0.00366	0.00017
241	2400	0.00364	0.00017
241	2600	0.00363	0.00017
241	2800	0.00361	0.00017
241	3000	0.00360	0.00017
241	3200	0.00358	0.00017
241	3400	0.00357	0.00017
241	3600	0.00355	0.00017
241	3800	0.00354	0.00017
241	4000	0.00352	0.00017
241	4200	0.00351	0.00017
241	4400	0.00350	0.00017
241	4600	0.00348	0.00017
241	4800	0.00347	0.00017
241	5000	0.00346	0.00017
241	5200	0.00344	0.00017
241	5400	0.00343	0.00017
241	5600	0.00342	0.00017
241	5800	0.00340	0.00017
241	6000	0.00339	0.00017
241	6200	0.00338	0.00017
241	6400	0.00337	0.00017
241	6600	0.00335	0.00017
241	6800	0.00334	0.00017
241	7000	0.00333	0.00017
241	7200	0.00332	0.00017
241	7400	0.00331	0.00017
241	7600	0.00330	0.00017
241	7800	0.00328	0.00017
241	8000	0.00327	0.00017
241	8200	0.00326	0.00017
241	8400	0.00325	0.00017
241	8600	0.00324	0.00017
241	8800	0.00323	0.00017
241	9000	0.00322	0.00017
241	9200	0.00321	0.00017
241	9400	0.00320	0.00017
241	9600	0.00319	0.00017
241	9800	0.00318	0.00017
241	10000	0.00317	0.00017
242	1400	0.00377	0.00017
242	1600	0.00375	0.00017
242	1800	0.00374	0.00017
242	2000	0.00372	0.00017
242	2200	0.00370	0.00017
242	2400	0.00369	0.00017
242	2600	0.00367	0.00017
242	2800	0.00365	0.00017
242	3000	0.00364	0.00017
242	3200	0.00362	0.00017
242	3400	0.00361	0.00017
242	3600	0.00359	0.00017
242	3800	0.00358	0.00017
242	4000	0.00356	0.00017
242	4200	0.00355	0.00017
242	4400	0.00353	0.00017
242	4600	0.00352	0.00017
242	4800	0.00351	0.00017
242	5000	0.00349	0.00017
242	5200	0.00348	0.00017
242	5400	0.00347	0.00017
242	5600	0.00345	0.00017
242	5800	0.00344	0.00017
242	6000	0.00343	0.00017
242	6200	0.00341	0.00017
242	6400	0.00340	0.00017
242	6600	0.00339	0.00017
242	6800	0.00338	0.00017
242	7000	0.00336	0.00017
242	7200	0.00335	0.00017
242	7400	0.00334	0.00017
242	7600	0.00333	0.00017
242	7800	0.00332	0.00017
242	8000	0.00330	0.00017
242	8200	0.00329	0.00017
242	8400	0.00328	0.00017
242	8600	0.00327	0.00017
242	8800	0.00326	0.00017
242	9000	0.00325	0.00017
242	9200	0.00324	0.00017
242	9400	0.00323	0.00017
242	9600	0.00322	0.00017
242	9800	0.00320	0.00017
242	10000	0.00319	0.00017
243	1400	0.00382	0.00017
243	1600	0.00380	0.00017
243	1800	0.00378	0.00017
243	2000	0.00376	0.00017
243	2200	0.00375	0.00017
243	2400	0.00373	0.00017
243	2600	0.00371	0.00017
243	2800	0.00370	0.00017
243	3000	0.00368	0.00017
243	3200	0.00367	0.00017
243	3400	0.00365	0.00017
243	3600	0.00363	0.00017
243	3800	0.00362	0.00017
243	4000	0.00360	0.00017
243	4200	0.00359	0.00017
243	4400	0.00357	0.00017
243	4600	0.00356	0.00017
243	4800	0.00355	0.00017
243	5000	0.00353	0.00017
243	5200	0.00352	0.00017
243	5400	0.00350	0.00017
243	5600	0.00349	0.00017
243	5800	0.00348	0.00017
243	6000	0.00346	0.00017
243	6200	0.00345	0.00017
243	6400	0.00344	0.00017
243	6600	0.00342	0.00017
243	6800	0.00341	0.00017
243	7000	0.00340	0.00017
243	7200	0.00338	0.00017
243	7400	0.00337	0.00017
243	7600	0.00336	0.00017
243	7800	0.00335	0.00017
243	8000	0.00334	0.00017
243	8200	0.00332	0.00017
243	8400	0.00331	0.00017
243	8600	0.00330	0.00017
243	8800	0.00329	0.00017
243	9000	0.00328	0.00017
243	9200	0.00327	0.00017
243	9400	0.00326	0.00017
243	9600	0.00324	0.00017
243	9800	0.00323	0.00017
243	10000	0.00322	0.00017
244	1400	0.00387	0.00017
244	1600	0.00385	0.00017
244	1800	0.00383	0.00017
244	2000	0.00381	0.00017
244	2200	0.00380	0.00017
244	2400	0.00378	0.00017
244	2600	0.00376	0.00017
244	2800	0.00374	0.00017
244	3000	0.00373	0.00017
244	3200	0.00371	0.00017
244	3400	0.00369	0.00017
244	3600	0.00368	0.00017
244	3800	0.00366	0.00017
244	4000	0.00365	0.00017
244	4200	0.00363	0.00017
244	4400	0.00361	0.00017
244	4600	0.00360	0.00017
244	4800	0.00358	0.00017
244	5000	0.00357	0.00017
244	5200	0.00356	0.00017
244	5400	0.00354	0.00017
244	5600	0.00353	0.00017
244	5800	0.00351	0.00017
244	6000	0.00350	0.00017
244	6200	0.00349	0.00017
244	6400	0.00347	0.00017
244	6600	0.00346	0.00017
244	6800	0.00344	0.00017
244	7000	0.00343	0.00017
244	7200	0.00342	0.00017
244	7400	0.00341	0.00017
244	7600	0.00339	0.00017
244	7800	0.00338	0.00017
244	8000	0.00337	0.00017
244	8200	0.00336	0.00017
244	8400	0.00334	0.00017
244	8600	0.00333	0.00017
244	8800	0.00332	0.00017
244	9000	0.00331	0.00017
244	9200	0.00330	0.00017
244	9400	0.00329	0.00017
244	9600	0.00327	0.00017
244	9800	0.00326	0.00017
244	10000	0.00325	0.00017
245	1400	0.00392	0.00017
245	1600	0.00390	0.00017
245	1800	0.00388	0.00017
245	2000	0.00386	0.00017
245	2200	0.00384	0.00017
245	2400	0.00383	0.00017
245	2600	0.00381	0.00017
245	2800	0.00379	0.00017
245	3000	0.00377	0.00017
245	3200	0.00376	0.00017
245	3400	0.00374	0.00017
245	3600	0.00372	0.00017
245	3800	0.00371	0.00017
245	4000	0.00369	0.00017
245	4200	0.00367	0.00017
245	4400	0.00366	0.00017
245	4600	0.00364	0.00017
245	4800	0.00363	0.00017
245	5000	0.00361	0.00017
245	5200	0.00360	0.00017
245	5400	0.00358	0.00017
245	5600	0.00357	0.00017
245	5800	0.00355	0.00017
245	6000	0.00354	0.00017
245	6200	0.00352	0.00017
245	6400	0.00351	0.00017
245	6600	0.00349	0.00017
245	6800	0.00348	0.00017
245	7000	0.00347	0.00017
245	7200	0.00345	0.00017
245	7400	0.00344	0.00017
245	7600	0.00343	0.00017
245	7800	0.00341	0.00017
245	8000	0.00340	0.00017
245	8200	0.00339	0.00017
245	8400	0.00338	0.00017
245	8600	0.00336	0.00017
245	8800	0.00335	0.00017
245	9000	0.00334	0.00017
245	9200	0.00333	0.00017
245	9400	0.00332	0.00017
245	9600	0.00330	0.00017
245	9800	0.00329	0.00017
245	10000	0.00328	0.00017
246	1600	0.00395	0.00017
246	1800	0.00393	0.00017
246	2000	0.00391	0.00017
246	2200	0.00390	0.00017
246	2400	0.00388	0.00017
246	2600	0.00386	0.00017
246	2800	0.00384	0.00017
246	3000	0.00382	0.00017
246	3200	0.00380	0.00017
246	3400	0.00379	0.00017
246	3600	0.00377	0.00017
246	3800	0.00375	0.00017
246	4000	0.00373	0.00017
246	4200	0.00372	0.00017
246	4400	0.00370	0.00017
246	4600	0.00368	0.00017
246	4800	0.00367	0.00017
246	5000	0.00365	0.00017
246	5200	0.00364	0.00017
246	5400	0.00362	0.00017
246	5600	0.00361	0.00017
246	5800	0.00359	0.00017
246	6000	0.00358	0.00017
246	6200	0.00356	0.00017
246	6400	0.00355	0.00017
246	6600	0.00353	0.00017
246	6800	0.00352	0.00017
246	7000	0.00350	0.00017
246	7200	0.00349	0.00017
246	7400	0.00348	0.00017
246	7600	0.00346	0.00017
246	7800	0.00345	0.00017
246	8000	0.00344	0.00017
246	8200	0.00342	0.00017
246	8400	0.00341	0.00017
246	8600	0.00340	0.00017
246	8800	0.00338	0.00017
246	9000	0.00337	0.00017
246	9200	0.00336	0.00017
246	9400	0.00335	0.00017
246	9600	0.00334	0.00017
246	9800	0.00332	0.00017
246	10000	0.00331	0.00017
247	1600	0.00401	0.00017
247	1800	0.00399	0.00017
247	2000	0.00397	0.00017
247	2200	0.00395	0.00017
247	2400	0.00393	0.00017
247	2600	0.00391	0.00017
247	2800	0.00389	0.00017
247	3000	0.00387	0.00017
247	3200	0.00385	0.00017
247	3400	0.00383	0.00017
247	3600	0.00381	0.00017
247	3800	0.00380	0.00017
247	4000	0.00378	0.00017
247	4200	0.00376	0.00017
247	4400	0.00374	0.00017
247	4600	0.00373	0.00017
247	4800	0.00371	0.00017
247	5000	0.00369	0.00017
247	5200	0.00368	0.00017
247	5400	0.00366	0.00017
247	5600	0.00365	0.00017
247	5800	0.00363	0.00017
247	6000	0.00362	0.00017
247	6200	0.00360	0.00017
247	6400	0.00359	0.00017
247	6600	0.00357	0.00017
247	6800	0.00356	0.00017
247	7000	0.00354	0.00017
247	7200	0.00353	0.00017
247	7400	0.00351	0.00017
247	7600	0.00350	0.00017
247	7800	0.00348	0.00017
247	8000	0.00347	0.00017
247	8200	0.00346	0.00017
247	8400	0.00344	0.00017
247	8600	0.00343	0.00017
247	8800	0.00342	0.00017
247	9000	0.00341	0.00017
247	9200	0.00339	0.00017
247	9400	0.00338	0.00017
247	9600	0.00337	0.00017
247	9800	0.00336	0.00017
247	10000	0.00334	0.00017
248	1600	0.00407	0.00017
248	1800	0.00405	0.00017
248	2000	0.00402	0.00017
248	2200	0.00400	0.00017
248	2400	0.00398	0.00017
248	2600	0.00396	0.00017
248	2800	0.00394	0.00017
248	3000	0.00392	0.00017
248	3200	0.00390	0.00017
248	3400	0.00388	0.00017
248	3600	0.00386	0.00017
248	3800	0.00385	0.00017
248	4000	0.00383	0.00017
248	4200	0.00381	0.00017
248	4400	0.00379	0.00017
248	4600	0.00377	0.00017
248	4800	0.00376	0.00017
248	5000	0.00374	0.00017
248	5200	0.00372	0.00017
248	5400	0.00371	0.00017
248	5600	0.00369	0.00017
248	5800	0.00367	0.00017
248	6000	0.00366	0.00017
248	6200	0.00364	0.00017
248	6400	0.00363	0.00017
248	6600	0.00361	0.00017
248	6800	0.00359	0.00017
248	7000	0.00358	0.00017
248	7200	0.00356	0.00017
248	7400	0.00355	0.00017
248	7600	0.00354	0.00017
248	7800	0.00352	0.00017
248	8000	0.00351	0.00017
248	8200	0.00349	0.00017
248	8400	0.00348	0.00017
248	8600	0.00347	0.00017
248	8800	0.00345	0.00017
248	9000	0.00344	0.00017
248	9200	0.00343	0.00017
248	9400	0.00341	0.00017
248	9600	0.00340	0.00017
248	9800	0.00339	0.00017
248	10000	0.00337	0.00017
249	1600	0.00413	0.00017
249	1800	0.00410	0.00017
249	2000	0.00408	0.00017
249	2200	0.00406	0.00017
249	2400	0.00404	0.00017
249	2600	0.00402	0.00017
249	2800	0.00400	0.00017
249	3000	0.00397	0.00017
249	3200	0.00395	0.00017
249	3400	0.00393	0.00017
249	3600	0.00391	0.00017
249	3800	0.00390	0.00017
249	4000	0.00388	0.00017
249	4200	0.00386	0.00017
249	4400	0.00384	0.00017
249	4600	0.00382	0.00017
249	4800	0.00380	0.00017
249	5000	0.00378	0.00017
249	5200	0.00377	0.00017
249	5400	0.00375	0.00017
249	5600	0.00373	0.00017
249	5800	0.00372	0.00017
249	6000	0.00370	0.00017
249	6200	0.00368	0.00017
249	6400	0.00367	0.00017
249	6600	0.00365	0.00017
249	6800	0.00363	0.00017
249	7000	0.00362	0.00017
249	7200	0.00360	0.00017
249	7400	0.00359	0.00017
249	7600	0.00357	0.00017
249	7800	0.00356	0.00017
249	8000	0.00354	0.00017
249	8200	0.00353	0.00017
249	8400	0.00352	0.00017
249	8600	0.00350	0.00017
249	8800	0.00349	0.00017
249	9000	0.00347	0.00017
249	9200	0.00346	0.00017
249	9400	0.00345	0.00017
249	9600	0.00343	0.00017
249	9800	0.00342	0.00017
249	10000	0.00341	0.00017
250	1800	0.00416	0.00017
250	2000	0.00414	0.00017
250	2200	0.00412	0.00017
250	2400	0.00410	0.00017
250	2600	0.00407	0.00017
250	2800	0.00405	0.00017
250	3000	0.00403	0.00017
250	3200	0.00401	0.00017
250	3400	0.00399	0.00017
250	3600	0.00397	0.00017
250	3800	0.00395	0.00017
250	4000	0.00393	0.00017
250	4200	0.00391	0.00017
250	4400	0.00389	0.00017
250	4600	0.00387	0.00017
250	4800	0.00385	0.00017
250	5000	0.00383	0.00017
250	5200	0.00381	0.00017
250	5400	0.00380	0.00017
250	5600	0.00378	0.00017
250	5800	0.00376	0.00017
250	6000	0.00374	0.00017
250	6200	0.00373	0.00017
250	6400	0.00371	0.00017
250	6600	0.00369	0.00017
250	6800	0.00368	0.00017
250	7000	0.00366	0.00017
250	7200	0.00364	0.00017
250	7400	0.00363	0.00017
250	7600	0.00361	0.00017
250	7800	0.00360	0.00017
250	8000	0.00358	0.00017
250	8200	0.00357	0.00017
250	8400	0.00355	0.00017
250	8600	0.00354	0.00017
250	8800	0.00352	0.00017
250	9000	0.00351	0.00017
250	9200	0.00350	0.00017
250	9400	0.00348	0.00017
250	9600	0.00347	0.00017
250	9800	0.00345	0.00017
250	10000	0.00344	0.00017
251	1800	0.00423	0.00017
251	2000	0.00420	0.00017
251	2200	0.00418	0.00017
251	2400	0.00416	0.00017
251	2600	0.00413	0.00017
251	2800	0.00411	0.00017
251	3000	0.00409	0.00017
251	3200	0.00406	0.00017
251	3400	0.00404	0.00017
251	3600	0.00402	0.00017
251	3800	0.00400	0.00017
251	4000	0.00398	0.00017
251	4200	0.00396	0.00017
251	4400	0.00394	0.00017
251	4600	0.00392	0.00017
251	4800	0.00390	0.00017
251	5000	0.00388	0.00017
251	5200	0.00386	0.00017
251	5400	0.00384	0.00017
251	5600	0.00382	0.00017
251	5800	0.00381	0.00017
251	6000	0.00379	0.00017
251	6200	0.00377	0.00017
251	6400	0.00375	0.00017
251	6600	0.00374	0.00017
251	6800	0.00372	0.00017
251	7000	0.00370	0.00017
251	7200	0.00369	0.00017
251	7400	0.00367	0.00017
251	7600	0.00365	0.00017
251	7800	0.00364	0.00017
251	8000	0.00362	0.00017
251	8200	0.00361	0.00017
251	8400	0.00359	0.00017
251	8600	0.00358	0.00017
251	8800	0.00356	0.00017
251	9000	0.00355	0.00017
251	9200	0.00353	0.00017
251	9400	0.00352	0.00017
251	9600	0.00350	0.00017
251	9800	0.00349	0.00017
251	10000	0.00348	0.00017
252	1800	0.00429	0.00017
252	2000	0.00427	0.00017
252	2200	0.00424	0.00017
252	2400	0.00422	0.00017
252	2600	0.00419	0.00017
252	2800	0.00417	0.00017
252	3000	0.00415	0.00017
252	3200	0.00412	0.00017
252	3400	0.00410	0.00017
252	3600	0.00408	0.00017
252	3800	0.00406	0.00017
252	4000	0.00403	0.00017
252	4200	0.00401	0.00017
252	4400	0.00399	0.00017
252	4600	0.00397	0.00017
252	4800	0.00395	0.00017
252	5000	0.00393	0.00017
252	5200	0.00391	0.00017
252	5400	0.00389	0.00017
252	5600	0.00387	0.00017
252	5800	0.00385	0.00017
252	6000	0.00383	0.00017
252	6200	0.00382	0.00017
252	6400	0.00380	0.00017
252	6600	0.00378	0.00017
252	6800	0.00376	0.00017
252	7000	0.00374	0.00017
252	7200	0.00373	0.00017
252	7400	0.00371	0.00017
252	7600	0.00369	0.00017
252	7800	0.00368	0.00017
252	8000	0.00366	0.00017
252	8200	0.00365	0.00017
252	8400	0.00363	0.00017
252	8600	0.00361	0.00017
252	8800	0.00360	0.00017
252	9000	0.00358	0.00017
252	9200	0.00357	0.00017
252	9400	0.00355	0.00017
252	9600	0.00354	0.00017
252	9800	0.00352	0.00017
252	10000	0.00351	0.00017
253	1800	0.00436	0.00017
253	2000	0.00434	0.00017
253	2200	0.00431	0.00017
253	2400	0.00428	0.00017
253	2600	0.00426	0.00017
253	2800	0.00423	0.00017
253	3000	0.00421	0.00017
253	3200	0.00418	0.00017
253	3400	0.00416	0.00017
253	3600	0.00414	0.00017
253	3800	0.00411	0.00017
253	4000	0.00409	0.00017
253	4200	0.00407	0.00017
253	4400	0.00405	0.00017
253	4600	0.00402	0.00017
253	4800	0.00400	0.00017
253	5000	0.00398	0.00017
253	5200	0.00396	0.00017
253	5400	0.00394	0.00017
253	5600	0.00392	0.00017
253	5800	0.00390	0.00017
253	6000	0.00388	0.00017
253	6200	0.00386	0.00017
253	6400	0.00384	0.00017
253	6600	0.00383	0.00017
253	6800	0.00381	0.00017
253	7000	0.00379	0.00017
253	7200	0.00377	0.00017
253	7400	0.00375	0.00017
253	7600	0.00374	0.00017
253	7800	0.00372	0.00017
253	8000	0.00370	0.00017
253	8200	0.00369	0.00017
253	8400	0.00367	0.00017
253	8600	0.00365	0.00017
253	8800	0.00364	0.00017
253	9000	0.00362	0.00017
253	9200	0.00361	0.00017
253	9400	0.00359	0.00017
253	9600	0.00358	0.00017
253	9800	0.00356	0.00017
253	10000	0.00355	0.00017
254	2000	0.00441	0.00017
254	2200	0.00438	0.00017
254	2400	0.00435	0.00017
254	2600	0.00432	0.00017
254	2800	0.00430	0.00017
254	3000	0.00427	0.00017
254	3200	0.00425	0.00017
254	3400	0.00422	0.00017
254	3600	0.00420	0.00017
254	3800	0.00417	0.00017
254	4000	0.00415	0.00017
254	4200	0.00413	0.00017
254	4400	0.00410	0.00017
254	4600	0.00408	0.00017
254	4800	0.00406	0.00017
254	5000	0.00404	0.00017
254	5200	0.00401	0.00017
254	5400	0.00399	0.00017
254	5600	0.00397	0.00017
254	5800	0.00395	0.00017
254	6000	0.00393	0.00017
254	6200	0.00391	0.00017
254	6400	0.00389	0.00017
254	6600	0.00387	0.00017
254	6800	0.00385	0.00017
254	7000	0.00384	0.00017
254	7200	0.00382	0.00017
254	7400	0.00380	0.00017
254	7600	0.00378	0.00017
254	7800	0.00376	0.00017
254	8000	0.00375	0.00017
254	8200	0.00373	0.00017
254	8400	0.00371	0.00017
254	8600	0.00369	0.00017
254	8800	0.00368	0.00017
254	9000	0.00366	0.00017
254	9200	0.00365	0.00017
254	9400	0.00363	0.00017
254	9600	0.00361	0.00017
254	9800	0.00360	0.00017
254	10000	0.00358	0.00017
255	2000	0.00448	0.00018
255	2200	0.00445	0.00018
255	2400	0.00442	0.00018
255	2600	0.00439	0.00018
255	2800	0.00437	0.00017
255	3000	0.00434	0.00017
255	3200	0.00431	0.00017
255	3400	0.00429	0.00017
255	3600	0.00426	0.00017
255	3800	0.00423	0.00017
255	4000	0.00421	0.00017
255	4200	0.00419	0.00017
255	4400	0.00416	0.00017
255	4600	0.00414	0.00017
255	4800	0.00411	0.00017
255	5000	0.00409	0.00017
255	5200	0.00407	0.00017
255	5400	0.00405	0.00017
255	5600	0.00403	0.00017
255	5800	0.00400	0.00017
255	6000	0.00398	0.00017
255	6200	0.00396	0.00017
255	6400	0.00394	0.00017
255	6600	0.00392	0.00017
255	6800	0.00390	0.00017
255	7000	0.00388	0.00017
255	7200	0.00386	0.00017
255	7400	0.00384	0.00017
255	7600	0.00383	0.00017
255	7800	0.00381	0.00017
255	8000	0.00379	0.00017
255	8200	0.00377	0.00017
255	8400	0.00375	0.00017
255	8600	0.00374	0.00017
255	8800	0.00372	0.00017
255	9000	0.00370	0.00017
255	9200	0.00369	0.00017
255	9400	0.00367	0.00017
255	9600	0.00365	0.00017
255	9800	0.00364	0.00017
255	10000	0.00362	0.00017
256	2000	0.00456	0.00018
256	2200	0.00453	0.00018
256	2400	0.00450	0.00018
256	2600	0.00447	0.00018
256	2800	0.00444	0.00018
256	3000	0.00441	0.00018
256	3200	0.00438	0.00018
256	3400	0.00435	0.00017
256	3600	0.00433	0.00017
256	3800	0.00430	0.00017
256	4000	0.00427	0.00017
256	4200	0.00425	0.00017
256	4400	0.00422	0.00017
256	4600	0.00420	0.00017
256	4800	0.00417	0.00017
256	5000	0.00415	0.00017
256	5200	0.00413	0.00017
256	5400	0.00410	0.00017
256	5600	0.00408	0.00017
256	5800	0.00406	0.00017
256	6000	0.00404	0.00017
256	6200	0.00401	0.00017
256	6400	0.00399	0.00017
256	6600	0.00397	0.00017
256	6800	0.00395	0.00017
256	7000	0.00393	0.00017
256	7200	0.00391	0.00017
256	7400	0.00389	0.00017
256	7600	0.00387	0.00017
256	7800	0.00385	0.00017
256	8000	0.00383	0.00017
256	8200	0.00382	0.00017
256	8400	0.00380	0.00017
256	8600	0.00378	0.00017
256	8800	0.00376	0.00017
256	9000	0.00374	0.00017
256	9200	0.00373	0.00017
256	9400	0.00371	0.00017
256	9600	0.00369	0.00017
256	9800	0.00368	0.00017
256	10000	0.00366	0.00017
257	2200	0.00461	0.00018
257	2400	0.00457	0.00018
257	2600	0.00454	0.00018
257	2800	0.00451	0.00018
257	3000	0.00448	0.00018
