Table: Thermal conductivity [L]
Temperature {K} 	Pressure {kPa} 	Thermal conductivity {W/m/K} 	Uncertainty {W/m/K} 
227	5600	0.1586	0.0014
227	5800	0.1588	0.0014
227	6000	0.1589	0.0014
227	6200	0.1591	0.0014
227	6400	0.1592	0.0014
227	6600	0.1594	0.0014
227	6800	0.1595	0.0014
227	7000	0.1597	0.0014
227	7200	0.1598	0.0014
227	7400	0.1600	0.0013
227	7600	0.1601	0.0013
227	7800	0.1603	0.0013
227	8000	0.1604	0.0013
228	800	0.1538	0.0014
228	1000	0.1539	0.0014
228	1200	0.1541	0.0014
228	1400	0.1543	0.0014
228	1600	0.1544	0.0014
228	1800	0.1546	0.0014
228	2000	0.1547	0.0014
228	2200	0.1549	0.0014
228	2400	0.1551	0.0014
228	2600	0.1552	0.0014
228	2800	0.1554	0.0014
228	3000	0.1555	0.0014
228	3200	0.1557	0.0014
228	3400	0.1559	0.0014
228	3600	0.1560	0.0014
228	3800	0.1562	0.0014
228	4000	0.1563	0.0014
228	4200	0.1565	0.0014
228	4400	0.1567	0.0014
228	4600	0.1568	0.0014
228	4800	0.1570	0.0014
228	5000	0.1571	0.0013
228	5200	0.1573	0.0013
228	5400	0.1574	0.0013
228	5600	0.1576	0.0013
228	5800	0.1577	0.0013
228	6000	0.1579	0.0013
228	6200	0.1580	0.0013
228	6400	0.1582	0.0013
228	6600	0.1583	0.0013
228	6800	0.1585	0.0013
228	7000	0.1586	0.0013
228	7200	0.1588	0.0013
228	7400	0.1589	0.0013
228	7600	0.1591	0.0013
228	7800	0.1592	0.0013
228	8000	0.1594	0.0013
229	1000	0.1528	0.0014
229	1200	0.1530	0.0014
229	1400	0.1532	0.0014
229	1600	0.1533	0.0014
229	1800	0.1535	0.0014
229	2000	0.1537	0.0014
229	2200	0.1538	0.0014
229	2400	0.1540	0.0014
229	2600	0.1542	0.0014
229	2800	0.1543	0.0014
229	3000	0.1545	0.0013
229	3200	0.1546	0.0013
229	3400	0.1548	0.0013
229	3600	0.1550	0.0013
229	3800	0.1551	0.0013
229	4000	0.1553	0.0013
229	4200	0.1554	0.0013
229	4400	0.1556	0.0013
229	4600	0.1557	0.0013
229	4800	0.1559	0.0013
229	5000	0.1561	0.0013
229	5200	0.1562	0.0013
229	5400	0.1564	0.0013
229	5600	0.1565	0.0013
229	5800	0.1567	0.0013
229	6000	0.1568	0.0013
229	6200	0.1570	0.0013
229	6400	0.1571	0.0013
229	6600	0.1573	0.0013
229	6800	0.1574	0.0013
229	7000	0.1576	0.0013
229	7200	0.1577	0.0013
229	7400	0.1579	0.0013
229	7600	0.1580	0.0013
229	7800	0.1582	0.0013
229	8000	0.1583	0.0013
230	1000	0.1517	0.0014
230	1200	0.1519	0.0014
230	1400	0.1521	0.0013
230	1600	0.1523	0.0013
230	1800	0.1524	0.0013
230	2000	0.1526	0.0013
230	2200	0.1527	0.0013
230	2400	0.1529	0.0013
230	2600	0.1531	0.0013
230	2800	0.1532	0.0013
230	3000	0.1534	0.0013
230	3200	0.1536	0.0013
230	3400	0.1537	0.0013
230	3600	0.1539	0.0013
230	3800	0.1541	0.0013
230	4000	0.1542	0.0013
230	4200	0.1544	0.0013
230	4400	0.1545	0.0013
230	4600	0.1547	0.0013
230	4800	0.1548	0.0013
230	5000	0.1550	0.0013
230	5200	0.1552	0.0013
230	5400	0.1553	0.0013
230	5600	0.1555	0.0013
230	5800	0.1556	0.0013
230	6000	0.1558	0.0013
230	6200	0.1559	0.0013
230	6400	0.1561	0.0013
230	6600	0.1563	0.0013
230	6800	0.1564	0.0013
230	7000	0.1566	0.0013
230	7200	0.1567	0.0013
230	7400	0.1569	0.0013
230	7600	0.1570	0.0013
230	7800	0.1572	0.0013
230	8000	0.1573	0.0013
231	1000	0.1507	0.0013
231	1200	0.1508	0.0013
231	1400	0.1510	0.0013
231	1600	0.1512	0.0013
231	1800	0.1513	0.0013
231	2000	0.1515	0.0013
231	2200	0.1517	0.0013
231	2400	0.1518	0.0013
231	2600	0.1520	0.0013
231	2800	0.1522	0.0013
231	3000	0.1523	0.0013
231	3200	0.1525	0.0013
231	3400	0.1527	0.0013
231	3600	0.1528	0.0013
231	3800	0.1530	0.0013
231	4000	0.1531	0.0013
231	4200	0.1533	0.0013
231	4400	0.1535	0.0013
231	4600	0.1536	0.0013
231	4800	0.1538	0.0013
231	5000	0.1540	0.0013
231	5200	0.1541	0.0013
231	5400	0.1543	0.0013
231	5600	0.1544	0.0013
231	5800	0.1546	0.0013
231	6000	0.1547	0.0013
231	6200	0.1549	0.0013
231	6400	0.1551	0.0013
231	6600	0.1552	0.0013
231	6800	0.1554	0.0013
231	7000	0.1555	0.0013
231	7200	0.1557	0.0013
231	7400	0.1558	0.0013
231	7600	0.1560	0.0013
231	7800	0.1561	0.0012
231	8000	0.1563	0.0012
232	1000	0.1496	0.0013
232	1200	0.1497	0.0013
232	1400	0.1499	0.0013
232	1600	0.1501	0.0013
232	1800	0.1502	0.0013
232	2000	0.1504	0.0013
232	2200	0.1506	0.0013
232	2400	0.1508	0.0013
232	2600	0.1509	0.0013
232	2800	0.1511	0.0013
232	3000	0.1513	0.0013
232	3200	0.1514	0.0013
232	3400	0.1516	0.0013
232	3600	0.1518	0.0013
232	3800	0.1519	0.0013
232	4000	0.1521	0.0013
232	4200	0.1522	0.0013
232	4400	0.1524	0.0013
232	4600	0.1526	0.0013
232	4800	0.1527	0.0013
232	5000	0.1529	0.0013
232	5200	0.1531	0.0013
232	5400	0.1532	0.0013
232	5600	0.1534	0.0012
232	5800	0.1535	0.0012
232	6000	0.1537	0.0012
232	6200	0.1539	0.0012
232	6400	0.1540	0.0012
232	6600	0.1542	0.0012
232	6800	0.1543	0.0012
232	7000	0.1545	0.0012
232	7200	0.1546	0.0012
232	7400	0.1548	0.0012
232	7600	0.1550	0.0012
232	7800	0.1551	0.0012
232	8000	0.1553	0.0012
233	1000	0.1485	0.0013
233	1200	0.1486	0.0013
233	1400	0.1488	0.0013
233	1600	0.1490	0.0013
233	1800	0.1492	0.0013
233	2000	0.1493	0.0013
233	2200	0.1495	0.0013
233	2400	0.1497	0.0013
233	2600	0.1498	0.0013
233	2800	0.1500	0.0013
233	3000	0.1502	0.0013
233	3200	0.1504	0.0013
233	3400	0.1505	0.0013
233	3600	0.1507	0.0012
233	3800	0.1509	0.0012
233	4000	0.1510	0.0012
233	4200	0.1512	0.0012
233	4400	0.1514	0.0012
233	4600	0.1515	0.0012
233	4800	0.1517	0.0012
233	5000	0.1518	0.0012
233	5200	0.1520	0.0012
233	5400	0.1522	0.0012
233	5600	0.1523	0.0012
233	5800	0.1525	0.0012
233	6000	0.1527	0.0012
233	6200	0.1528	0.0012
233	6400	0.1530	0.0012
233	6600	0.1531	0.0012
233	6800	0.1533	0.0012
233	7000	0.1535	0.0012
233	7200	0.1536	0.0012
233	7400	0.1538	0.0012
233	7600	0.1539	0.0012
233	7800	0.1541	0.0012
233	8000	0.1542	0.0012
234	1000	0.1474	0.0013
234	1200	0.1475	0.0013
234	1400	0.1477	0.0013
234	1600	0.1479	0.0013
234	1800	0.1481	0.0013
234	2000	0.1482	0.0013
234	2200	0.1484	0.0012
234	2400	0.1486	0.0012
234	2600	0.1488	0.0012
234	2800	0.1489	0.0012
234	3000	0.1491	0.0012
234	3200	0.1493	0.0012
234	3400	0.1494	0.0012
234	3600	0.1496	0.0012
234	3800	0.1498	0.0012
234	4000	0.1500	0.0012
234	4200	0.1501	0.0012
234	4400	0.1503	0.0012
234	4600	0.1505	0.0012
234	4800	0.1506	0.0012
234	5000	0.1508	0.0012
234	5200	0.1510	0.0012
234	5400	0.1511	0.0012
234	5600	0.1513	0.0012
234	5800	0.1514	0.0012
234	6000	0.1516	0.0012
234	6200	0.1518	0.0012
234	6400	0.1519	0.0012
234	6600	0.1521	0.0012
234	6800	0.1523	0.0012
234	7000	0.1524	0.0012
234	7200	0.1526	0.0012
234	7400	0.1527	0.0012
234	7600	0.1529	0.0012
234	7800	0.1531	0.0012
234	8000	0.1532	0.0012
235	1200	0.1464	0.0012
235	1400	0.1466	0.0012
235	1600	0.1468	0.0012
235	1800	0.1470	0.0012
235	2000	0.1472	0.0012
235	2200	0.1473	0.0012
235	2400	0.1475	0.0012
235	2600	0.1477	0.0012
235	2800	0.1479	0.0012
235	3000	0.1480	0.0012
235	3200	0.1482	0.0012
235	3400	0.1484	0.0012
235	3600	0.1485	0.0012
235	3800	0.1487	0.0012
235	4000	0.1489	0.0012
235	4200	0.1491	0.0012
235	4400	0.1492	0.0012
235	4600	0.1494	0.0012
235	4800	0.1496	0.0012
235	5000	0.1497	0.0012
235	5200	0.1499	0.0012
235	5400	0.1501	0.0012
235	5600	0.1502	0.0012
235	5800	0.1504	0.0012
235	6000	0.1506	0.0012
235	6200	0.1507	0.0012
235	6400	0.1509	0.0012
235	6600	0.1511	0.0012
235	6800	0.1512	0.0012
235	7000	0.1514	0.0012
235	7200	0.1515	0.0012
235	7400	0.1517	0.0012
235	7600	0.1519	0.0012
235	7800	0.1520	0.0012
235	8000	0.1522	0.0012
236	1200	0.1453	0.0012
236	1400	0.1455	0.0012
236	1600	0.1457	0.0012
236	1800	0.1459	0.0012
236	2000	0.1461	0.0012
236	2200	0.1462	0.0012
236	2400	0.1464	0.0012
236	2600	0.1466	0.0012
236	2800	0.1468	0.0012
236	3000	0.1470	0.0012
236	3200	0.1471	0.0012
236	3400	0.1473	0.0012
236	3600	0.1475	0.0012
236	3800	0.1477	0.0012
236	4000	0.1478	0.0012
236	4200	0.1480	0.0012
236	4400	0.1482	0.0012
236	4600	0.1483	0.0012
236	4800	0.1485	0.0012
236	5000	0.1487	0.0012
236	5200	0.1488	0.0012
236	5400	0.1490	0.0012
236	5600	0.1492	0.0012
236	5800	0.1494	0.0012
236	6000	0.1495	0.0012
236	6200	0.1497	0.0012
236	6400	0.1499	0.0012
236	6600	0.1500	0.0011
236	6800	0.1502	0.0011
236	7000	0.1503	0.0011
236	7200	0.1505	0.0011
236	7400	0.1507	0.0011
236	7600	0.1508	0.0011
236	7800	0.1510	0.0011
236	8000	0.1512	0.0011
237	1200	0.1442	0.0012
237	1400	0.1444	0.0012
237	1600	0.1446	0.0012
237	1800	0.1448	0.0012
237	2000	0.1450	0.0012
237	2200	0.1452	0.0012
237	2400	0.1453	0.0012
237	2600	0.1455	0.0012
237	2800	0.1457	0.0012
237	3000	0.1459	0.0012
237	3200	0.1461	0.0012
237	3400	0.1462	0.0012
237	3600	0.1464	0.0012
237	3800	0.1466	0.0012
237	4000	0.1468	0.0012
237	4200	0.1469	0.0012
237	4400	0.1471	0.0012
237	4600	0.1473	0.0012
237	4800	0.1475	0.0011
237	5000	0.1476	0.0011
237	5200	0.1478	0.0011
237	5400	0.1480	0.0011
237	5600	0.1481	0.0011
237	5800	0.1483	0.0011
237	6000	0.1485	0.0011
237	6200	0.1486	0.0011
237	6400	0.1488	0.0011
237	6600	0.1490	0.0011
237	6800	0.1491	0.0011
237	7000	0.1493	0.0011
237	7200	0.1495	0.0011
237	7400	0.1496	0.0011
237	7600	0.1498	0.0011
237	7800	0.1500	0.0011
237	8000	0.1501	0.0011
238	1200	0.1431	0.0012
238	1400	0.1433	0.0012
238	1600	0.1435	0.0012
238	1800	0.1437	0.0012
238	2000	0.1439	0.0012
238	2200	0.1441	0.0012
238	2400	0.1443	0.0012
238	2600	0.1444	0.0012
238	2800	0.1446	0.0012
238	3000	0.1448	0.0012
238	3200	0.1450	0.0011
238	3400	0.1452	0.0011
238	3600	0.1453	0.0011
238	3800	0.1455	0.0011
238	4000	0.1457	0.0011
238	4200	0.1459	0.0011
238	4400	0.1460	0.0011
238	4600	0.1462	0.0011
238	4800	0.1464	0.0011
238	5000	0.1466	0.0011
238	5200	0.1467	0.0011
238	5400	0.1469	0.0011
238	5600	0.1471	0.0011
238	5800	0.1473	0.0011
238	6000	0.1474	0.0011
238	6200	0.1476	0.0011
238	6400	0.1478	0.0011
238	6600	0.1479	0.0011
238	6800	0.1481	0.0011
238	7000	0.1483	0.0011
238	7200	0.1484	0.0011
238	7400	0.1486	0.0011
238	7600	0.1488	0.0011
238	7800	0.1489	0.0011
238	8000	0.1491	0.0011
239	1200	0.1420	0.0012
239	1400	0.1422	0.0012
239	1600	0.1424	0.0012
239	1800	0.1426	0.0012
239	2000	0.1428	0.0011
239	2200	0.1430	0.0011
239	2400	0.1432	0.0011
239	2600	0.1434	0.0011
239	2800	0.1435	0.0011
239	3000	0.1437	0.0011
239	3200	0.1439	0.0011
239	3400	0.1441	0.0011
239	3600	0.1443	0.0011
239	3800	0.1444	0.0011
239	4000	0.1446	0.0011
239	4200	0.1448	0.0011
239	4400	0.1450	0.0011
239	4600	0.1452	0.0011
239	4800	0.1453	0.0011
239	5000	0.1455	0.0011
239	5200	0.1457	0.0011
239	5400	0.1459	0.0011
239	5600	0.1460	0.0011
239	5800	0.1462	0.0011
239	6000	0.1464	0.0011
239	6200	0.1466	0.0011
239	6400	0.1467	0.0011
239	6600	0.1469	0.0011
239	6800	0.1471	0.0011
239	7000	0.1472	0.0011
239	7200	0.1474	0.0011
239	7400	0.1476	0.0011
239	7600	0.1477	0.0011
239	7800	0.1479	0.0011
239	8000	0.1481	0.0011
240	1200	0.1409	0.0011
240	1400	0.1411	0.0011
240	1600	0.1413	0.0011
240	1800	0.1415	0.0011
240	2000	0.1417	0.0011
240	2200	0.1419	0.0011
240	2400	0.1421	0.0011
240	2600	0.1423	0.0011
240	2800	0.1425	0.0011
240	3000	0.1426	0.0011
240	3200	0.1428	0.0011
240	3400	0.1430	0.0011
240	3600	0.1432	0.0011
240	3800	0.1434	0.0011
240	4000	0.1436	0.0011
240	4200	0.1437	0.0011
240	4400	0.1439	0.0011
240	4600	0.1441	0.0011
240	4800	0.1443	0.0011
240	5000	0.1445	0.0011
240	5200	0.1446	0.0011
240	5400	0.1448	0.0011
240	5600	0.1450	0.0011
240	5800	0.1452	0.0011
240	6000	0.1453	0.0011
240	6200	0.1455	0.0011
240	6400	0.1457	0.0011
240	6600	0.1459	0.0011
240	6800	0.1460	0.0011
240	7000	0.1462	0.0011
240	7200	0.1464	0.0011
240	7400	0.1465	0.0011
240	7600	0.1467	0.0011
240	7800	0.1469	0.0011
240	8000	0.1471	0.0011
241	1400	0.1400	0.0011
241	1600	0.1402	0.0011
241	1800	0.1404	0.0011
241	2000	0.1406	0.0011
241	2200	0.1408	0.0011
241	2400	0.1410	0.0011
241	2600	0.1412	0.0011
241	2800	0.1414	0.0011
241	3000	0.1416	0.0011
241	3200	0.1417	0.0011
241	3400	0.1419	0.0011
241	3600	0.1421	0.0011
241	3800	0.1423	0.0011
241	4000	0.1425	0.0011
241	4200	0.1427	0.0011
241	4400	0.1429	0.0011
241	4600	0.1430	0.0011
241	4800	0.1432	0.0011
241	5000	0.1434	0.0011
241	5200	0.1436	0.0011
241	5400	0.1438	0.0011
241	5600	0.1439	0.0011
241	5800	0.1441	0.0011
241	6000	0.1443	0.0011
241	6200	0.1445	0.0011
241	6400	0.1446	0.0011
241	6600	0.1448	0.0010
241	6800	0.1450	0.0010
241	7000	0.1452	0.0010
241	7200	0.1453	0.0010
241	7400	0.1455	0.0010
241	7600	0.1457	0.0010
241	7800	0.1459	0.0010
241	8000	0.1460	0.0010
242	1400	0.1389	0.0011
242	1600	0.1391	0.0011
242	1800	0.1393	0.0011
242	2000	0.1395	0.0011
242	2200	0.1397	0.0011
242	2400	0.1399	0.0011
242	2600	0.1401	0.0011
242	2800	0.1403	0.0011
242	3000	0.1405	0.0011
242	3200	0.1407	0.0011
242	3400	0.1409	0.0011
242	3600	0.1410	0.0011
242	3800	0.1412	0.0011
242	4000	0.1414	0.0011
242	4200	0.1416	0.0011
242	4400	0.1418	0.0011
242	4600	0.1420	0.0011
242	4800	0.1422	0.0011
242	5000	0.1423	0.0010
242	5200	0.1425	0.0010
242	5400	0.1427	0.0010
242	5600	0.1429	0.0010
242	5800	0.1431	0.0010
242	6000	0.1432	0.0010
242	6200	0.1434	0.0010
242	6400	0.1436	0.0010
242	6600	0.1438	0.0010
242	6800	0.1440	0.0010
242	7000	0.1441	0.0010
242	7200	0.1443	0.0010
242	7400	0.1445	0.0010
242	7600	0.1447	0.0010
242	7800	0.1448	0.0010
242	8000	0.1450	0.0010
243	1400	0.1378	0.0011
243	1600	0.1380	0.0011
243	1800	0.1382	0.0011
243	2000	0.1384	0.0011
243	2200	0.1386	0.0011
243	2400	0.1388	0.0011
243	2600	0.1390	0.0011
243	2800	0.1392	0.0011
243	3000	0.1394	0.0011
243	3200	0.1396	0.0011
243	3400	0.1398	0.0011
243	3600	0.1400	0.0010
243	3800	0.1402	0.0010
243	4000	0.1404	0.0010
243	4200	0.1405	0.0010
243	4400	0.1407	0.0010
243	4600	0.1409	0.0010
243	4800	0.1411	0.0010
243	5000	0.1413	0.0010
243	5200	0.1415	0.0010
243	5400	0.1417	0.0010
243	5600	0.1418	0.0010
243	5800	0.1420	0.0010
243	6000	0.1422	0.0010
243	6200	0.1424	0.0010
243	6400	0.1426	0.0010
243	6600	0.1427	0.0010
243	6800	0.1429	0.0010
243	7000	0.1431	0.0010
243	7200	0.1433	0.0010
243	7400	0.1435	0.0010
243	7600	0.1436	0.0010
243	7800	0.14381	0.00100
243	8000	0.14398	0.00100
244	1400	0.1367	0.0011
244	1600	0.1369	0.0011
244	1800	0.1371	0.0011
244	2000	0.1373	0.0011
244	2200	0.1375	0.0011
244	2400	0.1377	0.0010
244	2600	0.1379	0.0010
244	2800	0.1381	0.0010
244	3000	0.1383	0.0010
244	3200	0.1385	0.0010
244	3400	0.1387	0.0010
244	3600	0.1389	0.0010
244	3800	0.1391	0.0010
244	4000	0.1393	0.0010
244	4200	0.1395	0.0010
244	4400	0.1397	0.0010
244	4600	0.1399	0.0010
244	4800	0.1400	0.0010
244	5000	0.1402	0.0010
244	5200	0.1404	0.0010
244	5400	0.1406	0.0010
244	5600	0.1408	0.0010
244	5800	0.1410	0.0010
244	6000	0.14116	0.00100
244	6200	0.14134	0.00100
244	6400	0.14153	0.00100
244	6600	0.14171	0.00099
244	6800	0.14189	0.00099
244	7000	0.14207	0.00099
244	7200	0.14225	0.00099
244	7400	0.14243	0.00098
244	7600	0.14261	0.00098
244	7800	0.14278	0.00098
244	8000	0.14296	0.00098
245	1400	0.1356	0.0010
245	1600	0.1358	0.0010
245	1800	0.1360	0.0010
245	2000	0.1362	0.0010
245	2200	0.1364	0.0010
245	2400	0.1366	0.0010
245	2600	0.1368	0.0010
245	2800	0.1370	0.0010
245	3000	0.1372	0.0010
245	3200	0.1374	0.0010
245	3400	0.1376	0.0010
245	3600	0.1378	0.0010
245	3800	0.1380	0.0010
245	4000	0.1382	0.0010
245	4200	0.1384	0.0010
245	4400	0.1386	0.0010
245	4600	0.13879	0.00100
245	4800	0.13898	0.00100
245	5000	0.13917	0.00099
245	5200	0.13936	0.00099
245	5400	0.13955	0.00099
245	5600	0.13974	0.00099
245	5800	0.13993	0.00098
245	6000	0.14011	0.00098
245	6200	0.14030	0.00098
245	6400	0.14048	0.00098
245	6600	0.14067	0.00098
245	6800	0.14085	0.00097
245	7000	0.14103	0.00097
245	7200	0.14122	0.00097
245	7400	0.14140	0.00097
245	7600	0.14158	0.00097
245	7800	0.14176	0.00096
245	8000	0.14194	0.00096
246	1600	0.1347	0.0010
246	1800	0.1349	0.0010
246	2000	0.1351	0.0010
246	2200	0.1353	0.0010
246	2400	0.1355	0.0010
246	2600	0.1357	0.0010
246	2800	0.1359	0.0010
246	3000	0.1361	0.0010
246	3200	0.1363	0.0010
246	3400	0.13654	0.00100
246	3600	0.13674	0.00100
246	3800	0.13694	0.00099
246	4000	0.13714	0.00099
246	4200	0.13734	0.00099
246	4400	0.13753	0.00099
246	4600	0.13773	0.00098
246	4800	0.13792	0.00098
246	5000	0.13811	0.00098
246	5200	0.13831	0.00097
246	5400	0.13850	0.00097
246	5600	0.13869	0.00097
246	5800	0.13888	0.00097
246	6000	0.13907	0.00096
246	6200	0.13925	0.00096
246	6400	0.13944	0.00096
246	6600	0.13963	0.00096
246	6800	0.13981	0.00096
246	7000	0.14000	0.00095
246	7200	0.14018	0.00095
246	7400	0.14037	0.00095
246	7600	0.14055	0.00095
246	7800	0.14073	0.00095
246	8000	0.14091	0.00094
247	1600	0.1336	0.0010
247	1800	0.1338	0.0010
247	2000	0.1340	0.0010
247	2200	0.1342	0.0010
247	2400	0.13444	0.00100
247	2600	0.13464	0.00100
247	2800	0.13485	0.00099
247	3000	0.13506	0.00099
247	3200	0.13526	0.00099
247	3400	0.13546	0.00098
247	3600	0.13566	0.00098
247	3800	0.13587	0.00098
247	4000	0.13607	0.00097
247	4200	0.13627	0.00097
247	4400	0.13646	0.00097
247	4600	0.13666	0.00097
247	4800	0.13686	0.00096
247	5000	0.13705	0.00096
247	5200	0.13725	0.00096
247	5400	0.13744	0.00096
247	5600	0.13764	0.00095
247	5800	0.13783	0.00095
247	6000	0.13802	0.00095
247	6200	0.13821	0.00095
247	6400	0.13840	0.00094
247	6600	0.13859	0.00094
247	6800	0.13878	0.00094
247	7000	0.13896	0.00094
247	7200	0.13915	0.00093
247	7400	0.13934	0.00093
247	7600	0.13952	0.00093
247	7800	0.13971	0.00093
247	8000	0.13989	0.00093
248	1600	0.13248	0.00100
248	1800	0.13270	0.00099
248	2000	0.13291	0.00099
248	2200	0.13313	0.00099
248	2400	0.13334	0.00098
248	2600	0.13355	0.00098
248	2800	0.13376	0.00098
248	3000	0.13397	0.00097
248	3200	0.13417	0.00097
248	3400	0.13438	0.00097
248	3600	0.13458	0.00096
248	3800	0.13479	0.00096
248	4000	0.13499	0.00096
248	4200	0.13519	0.00096
248	4400	0.13539	0.00095
248	4600	0.13560	0.00095
248	4800	0.13579	0.00095
248	5000	0.13599	0.00094
248	5200	0.13619	0.00094
248	5400	0.13639	0.00094
248	5600	0.13658	0.00094
248	5800	0.13678	0.00093
248	6000	0.13697	0.00093
248	6200	0.13716	0.00093
248	6400	0.13736	0.00093
248	6600	0.13755	0.00092
248	6800	0.13774	0.00092
248	7000	0.13793	0.00092
248	7200	0.13812	0.00092
248	7400	0.13831	0.00092
248	7600	0.13849	0.00091
248	7800	0.13868	0.00091
248	8000	0.13887	0.00091
249	1600	0.13137	0.00098
249	1800	0.13159	0.00098
249	2000	0.13181	0.00097
249	2200	0.13202	0.00097
249	2400	0.13224	0.00097
249	2600	0.13245	0.00096
249	2800	0.13266	0.00096
249	3000	0.13287	0.00096
249	3200	0.13308	0.00095
249	3400	0.13329	0.00095
249	3600	0.13350	0.00095
249	3800	0.13371	0.00095
249	4000	0.13392	0.00094
249	4200	0.13412	0.00094
249	4400	0.13433	0.00094
249	4600	0.13453	0.00093
249	4800	0.13473	0.00093
249	5000	0.13493	0.00093
249	5200	0.13513	0.00093
249	5400	0.13533	0.00092
249	5600	0.13553	0.00092
249	5800	0.13573	0.00092
249	6000	0.13592	0.00092
249	6200	0.13612	0.00091
249	6400	0.13631	0.00091
249	6600	0.13651	0.00091
249	6800	0.13670	0.00091
249	7000	0.13689	0.00090
249	7200	0.13708	0.00090
249	7400	0.13728	0.00090
249	7600	0.13747	0.00090
249	7800	0.13765	0.00090
249	8000	0.13784	0.00089
250	1800	0.13047	0.00096
250	2000	0.13069	0.00096
250	2200	0.13091	0.00096
250	2400	0.13113	0.00095
250	2600	0.13135	0.00095
250	2800	0.13157	0.00095
250	3000	0.13178	0.00094
250	3200	0.13199	0.00094
250	3400	0.13221	0.00094
250	3600	0.13242	0.00093
250	3800	0.13263	0.00093
250	4000	0.13284	0.00093
250	4200	0.13305	0.00092
250	4400	0.13325	0.00092
250	4600	0.13346	0.00092
250	4800	0.13366	0.00092
250	5000	0.13387	0.00091
250	5200	0.13407	0.00091
250	5400	0.13427	0.00091
250	5600	0.13448	0.00091
250	5800	0.13467	0.00090
250	6000	0.13487	0.00090
250	6200	0.13507	0.00090
250	6400	0.13527	0.00090
250	6600	0.13547	0.00089
250	6800	0.13566	0.00089
250	7000	0.13586	0.00089
250	7200	0.13605	0.00089
250	7400	0.13624	0.00088
250	7600	0.13644	0.00088
250	7800	0.13663	0.00088
250	8000	0.13682	0.00088
251	1800	0.12936	0.00095
251	2000	0.12958	0.00094
251	2200	0.12981	0.00094
251	2400	0.13003	0.00094
251	2600	0.13025	0.00093
251	2800	0.13047	0.00093
251	3000	0.13069	0.00093
251	3200	0.13090	0.00092
251	3400	0.13112	0.00092
251	3600	0.13133	0.00092
251	3800	0.13155	0.00092
251	4000	0.13176	0.00091
251	4200	0.13197	0.00091
251	4400	0.13218	0.00091
251	4600	0.13239	0.00090
251	4800	0.13260	0.00090
251	5000	0.13281	0.00090
251	5200	0.13301	0.00090
251	5400	0.13322	0.00089
251	5600	0.13342	0.00089
251	5800	0.13362	0.00089
251	6000	0.13383	0.00089
251	6200	0.13403	0.00088
251	6400	0.13423	0.00088
251	6600	0.13442	0.00088
251	6800	0.13462	0.00088
251	7000	0.13482	0.00087
251	7200	0.13502	0.00087
251	7400	0.13521	0.00087
251	7600	0.13541	0.00087
251	7800	0.13560	0.00087
251	8000	0.13580	0.00086
252	1800	0.12824	0.00093
252	2000	0.12847	0.00093
252	2200	0.12869	0.00093
252	2400	0.12892	0.00092
252	2600	0.12914	0.00092
252	2800	0.12937	0.00092
252	3000	0.12959	0.00091
252	3200	0.12981	0.00091
252	3400	0.13003	0.00091
252	3600	0.13025	0.00090
252	3800	0.13046	0.00090
252	4000	0.13068	0.00090
252	4200	0.13089	0.00089
252	4400	0.13111	0.00089
252	4600	0.13132	0.00089
252	4800	0.13153	0.00089
252	5000	0.13174	0.00088
252	5200	0.13195	0.00088
252	5400	0.13216	0.00088
252	5600	0.13236	0.00088
252	5800	0.13257	0.00087
252	6000	0.13278	0.00087
252	6200	0.13298	0.00087
252	6400	0.13318	0.00087
252	6600	0.13338	0.00086
252	6800	0.13358	0.00086
252	7000	0.13378	0.00086
252	7200	0.13398	0.00086
252	7400	0.13418	0.00085
252	7600	0.13438	0.00085
252	7800	0.13458	0.00085
252	8000	0.13477	0.00085
253	1800	0.12712	0.00092
253	2000	0.12735	0.00092
253	2200	0.12758	0.00091
253	2400	0.12781	0.00091
253	2600	0.12804	0.00091
253	2800	0.12826	0.00090
253	3000	0.12849	0.00090
253	3200	0.12871	0.00090
253	3400	0.12894	0.00089
253	3600	0.12916	0.00089
253	3800	0.12938	0.00089
253	4000	0.12960	0.00088
253	4200	0.12982	0.00088
253	4400	0.13003	0.00088
253	4600	0.13025	0.00087
253	4800	0.13046	0.00087
253	5000	0.13067	0.00087
253	5200	0.13089	0.00087
253	5400	0.13110	0.00086
253	5600	0.13131	0.00086
253	5800	0.13152	0.00086
253	6000	0.13172	0.00086
253	6200	0.13193	0.00085
253	6400	0.13214	0.00085
253	6600	0.13234	0.00085
253	6800	0.13254	0.00085
253	7000	0.13275	0.00085
253	7200	0.13295	0.00084
253	7400	0.13315	0.00084
253	7600	0.13335	0.00084
253	7800	0.13355	0.00084
253	8000	0.13375	0.00083
254	2000	0.12623	0.00090
254	2200	0.12646	0.00090
254	2400	0.12670	0.00090
254	2600	0.12693	0.00089
254	2800	0.12716	0.00089
254	3000	0.12739	0.00089
254	3200	0.12762	0.00088
254	3400	0.12784	0.00088
254	3600	0.12807	0.00088
254	3800	0.12829	0.00087
254	4000	0.12851	0.00087
254	4200	0.12873	0.00087
254	4400	0.12895	0.00086
254	4600	0.12917	0.00086
254	4800	0.12939	0.00086
254	5000	0.12961	0.00086
254	5200	0.12982	0.00085
254	5400	0.13004	0.00085
254	5600	0.13025	0.00085
254	5800	0.13046	0.00085
254	6000	0.13067	0.00084
254	6200	0.13088	0.00084
